1990-11-29T17:58:00.000Z 1990-11-30T03:52:00.000Z 309
1990-11-30T03:49:00.000Z 1990-11-30T13:43:00.000Z 310
1990-11-30T13:40:00.000Z 1990-11-30T23:35:00.000Z 311
1990-11-30T23:32:00.000Z 1990-12-01T09:26:00.000Z 312
1990-12-01T09:23:00.000Z 1990-12-01T19:17:00.000Z 313
1990-12-01T19:14:00.000Z 1990-12-02T05:08:00.000Z 314
1990-12-02T05:05:00.000Z 1990-12-02T14:59:00.000Z 315
1990-12-02T14:56:00.000Z 1990-12-03T00:50:00.000Z 316
1990-12-03T00:47:00.000Z 1990-12-03T10:41:00.000Z 317
1990-12-03T10:38:00.000Z 1990-12-03T20:33:00.000Z 318
1990-12-03T20:30:00.000Z 1990-12-04T06:24:00.000Z 319
1990-12-04T06:21:00.000Z 1990-12-04T16:15:00.000Z 320
1990-12-04T16:12:00.000Z 1990-12-05T02:06:00.000Z 321
1990-12-05T02:03:00.000Z 1990-12-05T11:57:00.000Z 322
1990-12-05T11:54:00.000Z 1990-12-05T21:48:00.000Z 323
1990-12-05T21:45:00.000Z 1990-12-06T07:39:00.000Z 324
1990-12-06T07:36:00.000Z 1990-12-06T17:30:00.000Z 325
1990-12-06T17:27:00.000Z 1990-12-07T03:22:00.000Z 326
1990-12-07T03:19:00.000Z 1990-12-07T13:13:00.000Z 327
1990-12-07T13:10:00.000Z 1990-12-07T23:04:00.000Z 328
1990-12-07T23:01:00.000Z 1990-12-08T08:55:00.000Z 329
1990-12-08T08:52:00.000Z 1990-12-08T18:46:00.000Z 330
1990-12-08T18:43:00.000Z 1990-12-09T04:37:00.000Z 331
1990-12-09T04:34:00.000Z 1990-12-09T14:28:00.000Z 332
1990-12-09T14:25:00.000Z 1990-12-10T00:19:00.000Z 333
1990-12-10T00:16:00.000Z 1990-12-10T10:10:00.000Z 334
1990-12-10T10:07:00.000Z 1990-12-10T20:01:00.000Z 335
1990-12-10T19:58:00.000Z 1990-12-11T05:52:00.000Z 336
1990-12-11T05:49:00.000Z 1990-12-11T15:43:00.000Z 337
1990-12-11T15:40:00.000Z 1990-12-12T01:35:00.000Z 338
1990-12-12T01:32:00.000Z 1990-12-12T11:26:00.000Z 339
1990-12-12T11:23:00.000Z 1990-12-12T21:17:00.000Z 340
1990-12-12T21:14:00.000Z 1990-12-13T07:08:00.000Z 341
1990-12-13T07:05:00.000Z 1990-12-13T16:59:00.000Z 342
1990-12-13T16:56:00.000Z 1990-12-14T02:50:00.000Z 343
1990-12-14T02:47:00.000Z 1990-12-14T12:41:00.000Z 344
1990-12-14T12:38:00.000Z 1990-12-14T22:32:00.000Z 345
1990-12-14T22:29:00.000Z 1990-12-15T08:23:00.000Z 346
1990-12-15T08:20:00.000Z 1990-12-15T18:14:00.000Z 347
1990-12-15T18:11:00.000Z 1990-12-16T04:05:00.000Z 348
